Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
GPR18,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
GPR119,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
TRPV1,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
TRPV2,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
TRPV3,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
TRPV4,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
PPARA,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
PPARD,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
PPARG,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
NR1I2,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
NAPEPLD,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
PLCB1,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
PLCE1,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
DAGLA,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
DAGLB,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
FAAH,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
NAAA,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
MGLL,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
ABHD6,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
ABHD12,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
PTGS2,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
ALOX5,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
ALOX12,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
ALOX15,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
FABP1,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
FABP3,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
FABP5,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
FABP7,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
HSPA1A,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
SLCO2B1,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
SLC22A5,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
GNAI1,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
GNAI2,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
GNAI3,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
ARRB1,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
GRK2,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
AKT1,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
AEA,-16.45721147205376,-0.4570163766320729,2.50336047907681,41.487729807098425
2-AG,-0.5755229451870065,-0.07421190406366918,2.50336047907681,41.487729807098425
Noladin,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
Virodhamine,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
NADA,39.11116721117035,0.8823767148095447,2.50336047907681,41.487729807098425
AA,39.11116721117035,0.8823767148095447,2.50336047907681,41.487729807098425
OEA,-0.5755229451870065,-0.07421190406366918,2.50336047907681,41.487729807098425
PEA,39.04861722591368,0.8808690404791464,2.50336047907681,41.487729807098425
LEA,-30.277616433729957,-0.7901366757165401,2.50336047907681,41.487729807098425
NAGly,39.11116721117035,0.8823767148095447,2.50336047907681,41.487729807098425
Δ9-THC,39.11116721117035,0.8823767148095447,2.50336047907681,41.487729807098425
Δ8-THC,39.11116721117035,0.8823767148095447,2.50336047907681,41.487729807098425
THCA,39.04861722591368,0.8808690404791464,2.50336047907681,41.487729807098425
THCV,-7.201857913349759,-0.2339298495615934,2.50336047907681,41.487729807098425
CBD,-7.201857913349759,-0.2339298495615934,2.50336047907681,41.487729807098425
CBDA,39.04861722591368,0.8808690404791464,2.50336047907681,41.487729807098425
CBDV,-7.201857913349759,-0.2339298495615934,2.50336047907681,41.487729807098425
CBG,8.252116109086776,0.13856520124719796,2.50336047907681,41.487729807098425
CBGA,4.3986915128115855,0.04568413462359394,2.50336047907681,41.487729807098425
CBC,8.252116109086776,0.13856520124719796,2.50336047907681,41.487729807098425
CBN,8.252116109086776,0.13856520124719796,2.50336047907681,41.487729807098425
CBL,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
"WIN55,212-2",-99.66640007863028,-2.462650066242625,2.50336047907681,41.487729807098425
"WIN55,212-3",-99.66640007863028,-2.462650066242625,2.50336047907681,41.487729807098425
"CP55,940",-99.66640007863028,-2.462650066242625,2.50336047907681,41.487729807098425
HU-210,-99.66640007863028,-2.462650066242625,2.50336047907681,41.487729807098425
HU-211,-99.66640007863028,-2.462650066242625,2.50336047907681,41.487729807098425
JWH-018,-99.66640007863028,-2.462650066242625,2.50336047907681,41.487729807098425
JWH-073,-99.33469561135928,-2.4546548235814027,2.50336047907681,41.487729807098425
JWH-133,-53.47422693581597,-1.3492564590823957,2.50336047907681,41.487729807098425
AM251,-65.08907755811579,-1.6292151523226448,2.50336047907681,41.487729807098425
SR141716A,-99.33469561135928,-2.4546548235814027,2.50336047907681,41.487729807098425
SR144528,-99.66640007863028,-2.462650066242625,2.50336047907681,41.487729807098425
PGE2,39.04861722591368,0.8808690404791464,2.50336047907681,41.487729807098425
PGD2,39.11116721117035,0.8823767148095447,2.50336047907681,41.487729807098425
PGA2,39.04861722591368,0.8808690404791464,2.50336047907681,41.487729807098425
12-HETE,39.14886857214718,0.8832854500223927,2.50336047907681,41.487729807098425
15-HETE,39.04861722591368,0.8808690404791464,2.50336047907681,41.487729807098425
5-HPETE,17.09357240076943,0.3516753505080019,2.50336047907681,41.487729807098425
LTB4,39.04861722591368,0.8808690404791464,2.50336047907681,41.487729807098425
