Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
GPR18,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
GPR119,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
TRPV1,3.947368421052624,0.6664534573129755,-22.14297106402369,39.148029316657805
TRPV2,3.947368421052619,0.6664534573129753,-22.14297106402369,39.148029316657805
TRPV3,3.947368421052619,0.6664534573129753,-22.14297106402369,39.148029316657805
TRPV4,3.947368421052619,0.6664534573129753,-22.14297106402369,39.148029316657805
PPARA,3.9473684210526234,0.6664534573129755,-22.14297106402369,39.148029316657805
PPARD,3.9473684210526234,0.6664534573129755,-22.14297106402369,39.148029316657805
PPARG,3.947368421052619,0.6664534573129753,-22.14297106402369,39.148029316657805
NR1I2,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
NAPEPLD,,,-22.14297106402369,39.148029316657805
PLCB1,,,-22.14297106402369,39.148029316657805
PLCE1,,,-22.14297106402369,39.148029316657805
DAGLA,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
DAGLB,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
FAAH,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
NAAA,3.947368421052629,0.6664534573129757,-22.14297106402369,39.148029316657805
MGLL,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
ABHD6,,,-22.14297106402369,39.148029316657805
ABHD12,,,-22.14297106402369,39.148029316657805
PTGS2,3.947368421052619,0.6664534573129753,-22.14297106402369,39.148029316657805
ALOX5,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
ALOX12,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
ALOX15,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
FABP1,,,-22.14297106402369,39.148029316657805
FABP3,,,-22.14297106402369,39.148029316657805
FABP5,,,-22.14297106402369,39.148029316657805
FABP7,,,-22.14297106402369,39.148029316657805
HSPA1A,,,-22.14297106402369,39.148029316657805
SLCO2B1,,,-22.14297106402369,39.148029316657805
SLC22A5,,,-22.14297106402369,39.148029316657805
GNAI1,,,-22.14297106402369,39.148029316657805
GNAI2,,,-22.14297106402369,39.148029316657805
GNAI3,,,-22.14297106402369,39.148029316657805
ARRB1,,,-22.14297106402369,39.148029316657805
GRK2,,,-22.14297106402369,39.148029316657805
AKT1,,,-22.14297106402369,39.148029316657805
AEA,-37.631578947368425,-0.3956420834893522,-22.14297106402369,39.148029316657805
2-AG,-25.751879699248125,-0.09218621468868714,-22.14297106402369,39.148029316657805
Noladin,,,-22.14297106402369,39.148029316657805
Virodhamine,,,-22.14297106402369,39.148029316657805
NADA,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
AA,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
OEA,-25.751879699248125,-0.09218621468868714,-22.14297106402369,39.148029316657805
PEA,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
LEA,-48.026315789473685,-0.661165968689934,-22.14297106402369,39.148029316657805
NAGly,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
Δ9-THC,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
Δ8-THC,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
THCA,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
THCV,-30.701754385964914,-0.2186261600222975,-22.14297106402369,39.148029316657805
CBD,-30.701754385964914,-0.2186261600222975,-22.14297106402369,39.148029316657805
CBDA,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
CBDV,-30.701754385964914,-0.2186261600222975,-22.14297106402369,39.148029316657805
CBG,-19.15204678362573,0.07640037908946022,-22.14297106402369,39.148029316657805
CBGA,-22.039473684210527,0.0026437443115207874,-22.14297106402369,39.148029316657805
CBC,-19.15204678362573,0.07640037908946022,-22.14297106402369,39.148029316657805
CBN,-19.15204678362573,0.07640037908946022,-22.14297106402369,39.148029316657805
CBL,,,-22.14297106402369,39.148029316657805
"WIN55,212-2",-100.0,-1.9887853946928435,-22.14297106402369,39.148029316657805
"WIN55,212-3",-100.0,-1.9887853946928435,-22.14297106402369,39.148029316657805
"CP55,940",-100.0,-1.9887853946928435,-22.14297106402369,39.148029316657805
HU-210,-100.0,-1.9887853946928435,-22.14297106402369,39.148029316657805
HU-211,-100.0,-1.9887853946928435,-22.14297106402369,39.148029316657805
JWH-018,-100.0,-1.9887853946928435,-22.14297106402369,39.148029316657805
JWH-073,-100.0,-1.9887853946928435,-22.14297106402369,39.148029316657805
JWH-133,-65.35087719298247,-1.103705777357571,-22.14297106402369,39.148029316657805
AM251,-74.01315789473685,-1.3249756816913891,-22.14297106402369,39.148029316657805
SR141716A,-100.0,-1.9887853946928435,-22.14297106402369,39.148029316657805
SR144528,-100.0,-1.9887853946928435,-22.14297106402369,39.148029316657805
PGE2,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
PGD2,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
PGA2,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
12-HETE,3.947368421052619,0.6664534573129753,-22.14297106402369,39.148029316657805
15-HETE,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
5-HPETE,,,-22.14297106402369,39.148029316657805
LTB4,3.9473684210526274,0.6664534573129756,-22.14297106402369,39.148029316657805
